id,latitude,longitude,track_id,time
691,-10.90766849,-37.07319195,11,9/28/2014 17:32
692,-10.90766085,-37.07319762,11,9/28/2014 17:32
693,-10.90774715,-37.07319651,11,9/28/2014 17:32
694,-10.9077167,-37.0732121,11,9/28/2014 17:32
695,-10.90542032,-37.04819449,12,9/30/2014 10:07
696,-10.90688266,-37.04819138,12,9/30/2014 10:07
697,-10.90782693,-37.04809851,12,9/30/2014 10:07
698,-10.90809637,-37.04810122,12,9/30/2014 10:08
699,-10.90809532,-37.0481028,12,9/30/2014 10:08
700,-10.90809546,-37.04810238,12,9/30/2014 10:08
701,-10.9081052,-37.04810505,12,9/30/2014 10:08
702,-10.90821053,-37.04810109,12,9/30/2014 10:08
703,-10.90873292,-37.04809098,12,9/30/2014 10:08
704,-10.90881375,-37.04875819,12,9/30/2014 10:09
705,-10.90879913,-37.04899125,12,9/30/2014 10:09
706,-10.90881853,-37.04935399,12,9/30/2014 10:09
707,-10.9088382,-37.05021562,12,9/30/2014 10:09
708,-10.90885085,-37.0512062,12,9/30/2014 10:09
709,-10.90885896,-37.05223934,13,9/30/2014 10:16
710,-10.90887542,-37.05237009,13,9/30/2014 10:16
711,-10.90888581,-37.05236599,13,9/30/2014 10:16
712,-10.9088792,-37.05236119,13,9/30/2014 10:16
713,-10.908879,-37.0523613,13,9/30/2014 10:17
714,-10.90887897,-37.05236133,13,9/30/2014 10:17
715,-10.90887908,-37.05236184,13,9/30/2014 10:17
716,-10.90887925,-37.05236193,13,9/30/2014 10:17
717,-10.90887916,-37.05236232,13,9/30/2014 10:17
718,-10.90888031,-37.05238124,13,9/30/2014 10:17
719,-10.90901423,-37.05261118,13,9/30/2014 10:18
720,-10.90985044,-37.05264657,13,9/30/2014 10:18
721,-10.9107936,-37.05260385,13,9/30/2014 10:18
722,-10.91128793,-37.05269182,13,9/30/2014 10:18
723,-10.91130952,-37.05271182,13,9/30/2014 10:18
724,-10.91131643,-37.05271003,13,9/30/2014 10:18
725,-10.91131638,-37.05270946,13,9/30/2014 10:19
726,-10.91131644,-37.05270941,13,9/30/2014 10:19
727,-10.91143227,-37.05271666,13,9/30/2014 10:19
728,-10.91178154,-37.05270394,13,9/30/2014 10:19
729,-10.91236017,-37.05273264,13,9/30/2014 10:19
730,-10.91239461,-37.05271299,13,9/30/2014 10:20
731,-10.91241785,-37.05269624,13,9/30/2014 10:20
732,-10.91241363,-37.0526976,13,9/30/2014 10:20
733,-10.91241079,-37.05269947,13,9/30/2014 10:20
734,-10.91287302,-37.05276819,13,9/30/2014 10:20
735,-10.91292392,-37.05277988,13,9/30/2014 10:20
736,-10.91327659,-37.05276669,13,9/30/2014 10:21
737,-10.91415117,-37.05275218,13,9/30/2014 10:21
738,-10.91495188,-37.05273417,13,9/30/2014 10:21
739,-10.91496974,-37.05215649,13,9/30/2014 10:21
740,-10.9149677,-37.05136187,13,9/30/2014 10:21
741,-10.91497338,-37.05058764,13,9/30/2014 10:21
742,-10.91496995,-37.05030794,13,9/30/2014 10:22
743,-10.91496585,-37.04945366,13,9/30/2014 10:22
744,-10.91495289,-37.04837212,13,9/30/2014 10:22
745,-10.91492666,-37.04793266,13,9/30/2014 10:22
746,-10.9154707,-37.04776878,13,9/30/2014 10:22
747,-10.9164315,-37.04755438,13,9/30/2014 10:22
748,-10.91754675,-37.04716886,13,9/30/2014 10:23
749,-10.91769218,-37.04709118,13,9/30/2014 10:23
750,-10.91810692,-37.0469302,13,9/30/2014 10:23
751,-10.91830395,-37.0470265,13,9/30/2014 10:23
752,-10.91830991,-37.0471823,13,9/30/2014 10:23
753,-10.9183291,-37.04789938,13,9/30/2014 10:24
754,-10.91833195,-37.04793058,13,9/30/2014 10:24
755,-10.91834546,-37.04793107,13,9/30/2014 10:24
756,-10.91834466,-37.04793116,13,9/30/2014 10:24
757,-10.91835246,-37.04833939,13,9/30/2014 10:24
758,-10.91834766,-37.04877383,13,9/30/2014 10:24
759,-10.91838263,-37.04880066,13,9/30/2014 10:25
760,-10.91838436,-37.04879317,13,9/30/2014 10:25
761,-10.91838504,-37.04883652,13,9/30/2014 10:25
762,-10.9183568,-37.04934469,13,9/30/2014 10:25
763,-10.91837932,-37.04946533,13,9/30/2014 10:25
764,-10.91840019,-37.04948704,13,9/30/2014 10:25
765,-10.91842577,-37.05018411,13,9/30/2014 10:26
766,-10.91843672,-37.0509644,13,9/30/2014 10:26
767,-10.91843705,-37.05104008,13,9/30/2014 10:26
768,-10.91844653,-37.05104291,13,9/30/2014 10:26
769,-10.91843375,-37.05144372,13,9/30/2014 10:26
770,-10.91840768,-37.05230779,13,9/30/2014 10:27
771,-10.91838656,-37.05247549,13,9/30/2014 10:27
772,-10.91839701,-37.0524806,13,9/30/2014 10:27
773,-10.91839752,-37.0524812,13,9/30/2014 10:27
774,-10.91839744,-37.05248117,13,9/30/2014 10:27
775,-10.91840084,-37.05276094,13,9/30/2014 10:27
776,-10.91842085,-37.05350222,13,9/30/2014 10:28
777,-10.91844609,-37.05396258,13,9/30/2014 10:28
778,-10.91842658,-37.05428625,13,9/30/2014 10:28
779,-10.91843082,-37.05427083,13,9/30/2014 10:28
780,-10.91843453,-37.05428462,13,9/30/2014 10:28
781,-10.91843585,-37.05428381,13,9/30/2014 10:28
782,-10.91842443,-37.0544715,13,9/30/2014 10:29
783,-10.91849376,-37.05466126,13,9/30/2014 10:29
784,-10.91845835,-37.05466794,13,9/30/2014 10:29
785,-10.91846788,-37.05466888,13,9/30/2014 10:29
786,-10.91846515,-37.05467152,13,9/30/2014 10:29
787,-10.91850948,-37.0554206,13,9/30/2014 10:30
788,-10.91847707,-37.05563209,13,9/30/2014 10:30
789,-10.91848641,-37.05582653,13,9/30/2014 10:30
790,-10.91848739,-37.05660023,13,9/30/2014 10:30
791,-10.91851866,-37.05669263,13,9/30/2014 10:30
792,-10.91852299,-37.05686276,13,9/30/2014 10:30
793,-10.91846154,-37.05698656,13,9/30/2014 10:31
794,-10.91844117,-37.05698978,13,9/30/2014 10:31
795,-10.91843684,-37.05699138,13,9/30/2014 10:31
796,-10.91843657,-37.05699116,13,9/30/2014 10:31
797,-10.91842257,-37.05705144,13,9/30/2014 10:31
798,-10.91849069,-37.05770009,13,9/30/2014 10:32
799,-10.91848882,-37.05861348,13,9/30/2014 10:32
800,-10.91845581,-37.0588178,13,9/30/2014 10:32
801,-10.91844748,-37.05883368,13,9/30/2014 10:32
802,-10.91847247,-37.05965045,13,9/30/2014 10:32
803,-10.91859661,-37.06049115,13,9/30/2014 10:32
804,-10.91856505,-37.06149714,13,9/30/2014 10:33
805,-10.91869476,-37.06279455,13,9/30/2014 10:33
806,-10.91859068,-37.06408679,13,9/30/2014 10:33
807,-10.91859419,-37.06415096,13,9/30/2014 10:33
808,-10.91858553,-37.06414306,13,9/30/2014 10:33
809,-10.91858083,-37.06414215,13,9/30/2014 10:33
810,-10.91858146,-37.06414188,13,9/30/2014 10:34
811,-10.91858273,-37.06414125,13,9/30/2014 10:34
812,-10.91858285,-37.06414109,13,9/30/2014 10:34
813,-10.91858276,-37.06414071,13,9/30/2014 10:34
814,-10.91858274,-37.06414038,13,9/30/2014 10:34
815,-10.91855532,-37.0645434,13,9/30/2014 10:35
816,-10.91863649,-37.06557188,13,9/30/2014 10:35
817,-10.91866141,-37.06580983,13,9/30/2014 10:35
818,-10.91866441,-37.06610947,13,9/30/2014 10:35
819,-10.91867941,-37.06713852,13,9/30/2014 10:35
820,-10.91868266,-37.06809659,13,9/30/2014 10:35
821,-10.91863953,-37.06822028,13,9/30/2014 10:36
822,-10.9186659,-37.06856735,13,9/30/2014 10:36
823,-10.91867465,-37.06856386,13,9/30/2014 10:36
824,-10.91867849,-37.06859656,13,9/30/2014 10:36
825,-10.91866908,-37.06912704,13,9/30/2014 10:36
826,-10.91865205,-37.06996072,13,9/30/2014 10:36
827,-10.91859789,-37.07080823,13,9/30/2014 10:37
828,-10.91863396,-37.07076615,13,9/30/2014 10:37
829,-10.91863365,-37.07076375,13,9/30/2014 10:37
830,-10.91863391,-37.07076374,13,9/30/2014 10:37
831,-10.91861796,-37.07089762,13,9/30/2014 10:37
832,-10.91845358,-37.0718163,13,9/30/2014 10:38
833,-10.91835186,-37.0724233,13,9/30/2014 10:38
834,-10.91835338,-37.0725683,13,9/30/2014 10:38
835,-10.91831338,-37.07322569,13,9/30/2014 10:38
836,-10.9183142,-37.07349223,13,9/30/2014 10:38
837,-10.91832067,-37.07348685,13,9/30/2014 10:38
838,-10.91832039,-37.0734867,13,9/30/2014 10:39
839,-10.91832038,-37.07348678,13,9/30/2014 10:39
840,-10.91832031,-37.07348701,13,9/30/2014 10:39
841,-10.91831564,-37.07382692,13,9/30/2014 10:39
842,-10.91830293,-37.07403445,13,9/30/2014 10:39
843,-10.91830898,-37.07412932,13,9/30/2014 10:40
844,-10.91831836,-37.07419686,13,9/30/2014 10:40
845,-10.91832134,-37.07419849,13,9/30/2014 10:40
846,-10.9183278,-37.07419625,13,9/30/2014 10:40
847,-10.91832944,-37.07419579,13,9/30/2014 10:40
848,-10.91832958,-37.07419529,13,9/30/2014 10:40
849,-10.91832968,-37.07419532,13,9/30/2014 10:41
850,-10.91832977,-37.07419536,13,9/30/2014 10:41
851,-10.91832858,-37.07424334,13,9/30/2014 10:41
852,-10.91831282,-37.07518683,13,9/30/2014 10:41
853,-10.91833099,-37.07639977,13,9/30/2014 10:41
854,-10.91840824,-37.0777744,13,9/30/2014 10:41
855,-10.91849951,-37.07861672,13,9/30/2014 10:42
856,-10.91845452,-37.07862479,13,9/30/2014 10:42
857,-10.91848634,-37.07914864,13,9/30/2014 10:42
858,-10.91857345,-37.0800367,13,9/30/2014 10:42
859,-10.91862898,-37.0811015,13,9/30/2014 10:42
860,-10.91859219,-37.08148031,13,9/30/2014 10:42
861,-10.91861545,-37.08191268,13,9/30/2014 10:43
862,-10.91871241,-37.08309159,13,9/30/2014 10:43
863,-10.91886331,-37.08459254,13,9/30/2014 10:43
864,-10.91930283,-37.08603994,13,9/30/2014 10:43
865,-10.91976034,-37.08729571,13,9/30/2014 10:43
866,-10.92013428,-37.08829363,13,9/30/2014 10:44
867,-10.92030583,-37.08884993,13,9/30/2014 10:44
868,-10.92032012,-37.08970807,13,9/30/2014 10:44
869,-10.92088373,-37.09034097,13,9/30/2014 10:44
870,-10.92127412,-37.09139195,13,9/30/2014 10:44
871,-10.92173602,-37.09259479,13,9/30/2014 10:44
872,-10.92215114,-37.0937036,13,9/30/2014 10:45
873,-10.9222773,-37.0940131,13,9/30/2014 10:45
874,-10.92231795,-37.09408497,13,9/30/2014 10:45
875,-10.92260962,-37.09483125,13,9/30/2014 10:45
876,-10.92274161,-37.09607361,13,9/30/2014 10:45
877,-10.92232907,-37.09745904,13,9/30/2014 10:45
878,-10.92191838,-37.09877962,13,9/30/2014 10:46
879,-10.92140382,-37.10007076,13,9/30/2014 10:46
880,-10.92136317,-37.10019156,13,9/30/2014 10:46
881,-10.92128902,-37.10063571,13,9/30/2014 10:46
882,-10.92126559,-37.10172765,13,9/30/2014 10:46
883,-10.92135036,-37.10325494,13,9/30/2014 10:46
884,-10.92123861,-37.1046231,13,9/30/2014 10:47
885,-10.92183621,-37.10517821,13,9/30/2014 10:47
886,-10.92305273,-37.1051427,13,9/30/2014 10:47
887,-10.92372149,-37.1051285,13,9/30/2014 10:47
888,-10.92376114,-37.10506548,13,9/30/2014 10:47
889,-10.89686935,-37.05346637,14,10/8/2014 10:20
